State,District,Disease,ISO_Year,ISO_Week,Cases,Deaths,Latitude,Longitude,Precipitation,Surface Temperature,LAI,Date,fever_cases,fever_rate,headache_cases,headache_rate,chills_cases,chills_rate,muscle_pain_cases,muscle_pain_rate,joint_pain_cases,joint_pain_rate,joint_swelling_cases,joint_swelling_rate,fatigue_cases,fatigue_rate,nausea_cases,nausea_rate,vomiting_cases,vomiting_rate,rash_cases,rash_rate,retro_orbital_pain_cases,retro_orbital_pain_rate,abdominal_pain_cases,abdominal_pain_rate,diarrhea_cases,diarrhea_rate,watery_diarrhea_cases,watery_diarrhea_rate,dehydration_cases,dehydration_rate,weakness_cases,weakness_rate,altered_mental_status_cases,altered_mental_status_rate,seizures_cases,seizures_rate
Madhya Pradesh,Morena,Acute Diarrhoeal Disease,2019,41,12.0,2.0,26.166667,77.5,0.0106106076,303.7,14.0,2019-10-11,6,0.5,0,0.0,2,0.1666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,5,0.4166666666666667,5,0.4166666666666667,0,0.0,0,0.0,11,0.9166666666666666,12,1.0,0,0.0,2,0.1666666666666666,11,0.9166666666666666,0,0.0,0,0.0
Madhya Pradesh,Morena,Acute Diarrhoeal Disease,2022,19,15.0,0.0,26.166667,77.5,0.0002114471021,316.4866666,3.0,2022-05-13,4,0.2666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,5,0.3333333333333333,0,0.0,0,0.0,10,0.6666666666666666,13,0.8666666666666667,0,0.0,2,0.1333333333333333,9,0.6,0,0.0,0,0.0
Madhya Pradesh,Morena,Acute Diarrhoeal Disease,2022,22,4.0,0.0,26.166667,77.5,0.005249182568,311.6,3.0,2022-05-31,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.75,0,0.0,1,0.25,2,0.5,0,0.0,0,0.0
Madhya Pradesh,Morena,Acute Diarrhoeal Disease,2022,23,12.0,0.0,26.166667,77.5,4.75e-05,318.4833334,3.0,2022-06-07,9,0.75,0,0.0,4,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,6,0.5,3,0.25,0,0.0,0,0.0,10,0.8333333333333334,12,1.0,0,0.0,4,0.3333333333333333,12,1.0,0,0.0,0,0.0
Madhya Pradesh,Morena,Chikungunya,2010,45,234.0,0.0,26.166667,77.5,0.01270885435,303.37333340000004,8.0,2010-11-11,168,0.717948717948718,53,0.2264957264957265,0,0.0,130,0.5555555555555556,158,0.6752136752136753,131,0.5598290598290598,43,0.1837606837606837,7,0.0299145299145299,0,0.0,56,0.2393162393162393,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Madhya Pradesh,Morena,Chikungunya,2018,11,36.0,0.0,26.166667,77.5,0.002149271036,309.5166666,6.0,2018-03-18,31,0.8611111111111112,12,0.3333333333333333,0,0.0,23,0.6388888888888888,28,0.7777777777777778,20,0.5555555555555556,9,0.25,7,0.1944444444444444,0,0.0,12,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Madhya Pradesh,Morena,Cholera,2018,34,18.0,0.0,26.166667,77.5,0.93725265635,303.4725,10.0,2018-08-20,2,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.5555555555555556,0,0.0,0,0.0,2,0.1111111111111111,0,0.0,14,0.7777777777777778,10,0.5555555555555556,9,0.5,0,0.0,0,0.0
Madhya Pradesh,Morena,Dengue,2016,36,154.0,0.0,26.166667,77.5,0.3413890831,301.95,,2016-09-05,105,0.6818181818181818,84,0.5454545454545454,0,0.0,89,0.577922077922078,81,0.525974025974026,0,0.0,32,0.2077922077922078,37,0.2402597402597402,7,0.0454545454545454,35,0.2272727272727272,37,0.2402597402597402,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Madhya Pradesh,Morena,Dengue,2016,38,25.0,0.0,26.166667,77.5,0.1462807179,304.172,,2016-09-20,19,0.76,19,0.76,0,0.0,14,0.56,15,0.6,0,0.0,6,0.24,8,0.32,4,0.16,8,0.32,5,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Madhya Pradesh,Morena,Dengue,2017,32,18.0,0.0,26.166667,77.5,0.7744701128,,7.0,2017-08-11,16,0.8888888888888888,13,0.7222222222222222,0,0.0,12,0.6666666666666666,13,0.7222222222222222,0,0.0,10,0.5555555555555556,7,0.3888888888888889,2,0.1111111111111111,8,0.4444444444444444,8,0.4444444444444444,0,0.0,2,0.1111111111111111,0,0.0,0,0.0,3,0.1666666666666666,0,0.0,0,0.0
Madhya Pradesh,Morena,Dengue,2018,22,17.0,0.0,26.166667,77.5,0.000133343362,318.74333340000004,3.0,2018-05-28,14,0.8235294117647058,12,0.7058823529411765,0,0.0,11,0.6470588235294118,8,0.4705882352941176,0,0.0,10,0.5882352941176471,9,0.5294117647058824,1,0.0588235294117647,6,0.3529411764705882,4,0.2352941176470588,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Madhya Pradesh,Morena,Malaria,2014,39,43.0,0.0,26.166667,77.5,0.0001060182002,306.9616667,15.0,2014-09-25,36,0.8372093023255814,28,0.6511627906976745,29,0.6744186046511628,16,0.3720930232558139,0,0.0,0,0.0,28,0.6511627906976745,6,0.1395348837209302,4,0.0930232558139534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.2558139534883721,0,0.0,0,0.0
Madhya Pradesh,Morena,Malaria,2014,40,72.0,0.0,26.166667,77.5,0.004384428691,310.2,12.0,2014-10-04,57,0.7916666666666666,37,0.5138888888888888,41,0.5694444444444444,20,0.2777777777777778,0,0.0,0,0.0,39,0.5416666666666666,3,0.0416666666666666,1,0.0138888888888888,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.2361111111111111,0,0.0,0,0.0
Madhya Pradesh,Morena,Malaria,2014,43,138.0,1.0,26.166667,77.5,0.0002009514016,309.1633334,7.0,2014-10-25,122,0.8840579710144928,92,0.6666666666666666,102,0.7391304347826086,51,0.3695652173913043,0,0.0,0,0.0,86,0.6231884057971014,22,0.1594202898550724,23,0.1666666666666666,0,0.0,0,0.0,0,0.0,5,0.036231884057971,0,0.0,0,0.0,51,0.3695652173913043,0,0.0,0,0.0
Madhya Pradesh,Morena,Malaria,2014,47,74.0,0.0,26.166667,77.5,7.82e-05,301.516,,2014-11-17,62,0.8378378378378378,60,0.8108108108108109,50,0.6756756756756757,23,0.3108108108108108,0,0.0,0,0.0,44,0.5945945945945946,15,0.2027027027027027,9,0.1216216216216216,0,0.0,0,0.0,0,0.0,1,0.0135135135135135,0,0.0,0,0.0,23,0.3108108108108108,0,0.0,0,0.0
Madhya Pradesh,Morena,Malaria,2015,34,50.0,0.0,26.166667,77.5,0.4048208289,299.08,,2015-08-20,42,0.84,30,0.6,31,0.62,15,0.3,0,0.0,0,0.0,31,0.62,7,0.14,8,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.2,0,0.0,0,0.0
Madhya Pradesh,Morena,Malaria,2015,47,163.0,0.0,26.166667,77.5,0.0001566361446,305.31333340000003,7.0,2015-11-20,124,0.7607361963190185,95,0.5828220858895705,105,0.6441717791411042,52,0.3190184049079754,0,0.0,0,0.0,98,0.6012269938650306,11,0.0674846625766871,15,0.0920245398773006,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55,0.3374233128834356,0,0.0,0,0.0
Madhya Pradesh,Morena,Malaria,2017,40,3.0,0.0,26.166667,77.5,5.48e-05,311.28000000000003,,2017-10-07,0,0.0,3,1.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0
Madhya Pradesh,Morena,Malaria,2019,34,15.0,0.0,26.166667,77.5,0.8378399969,301.11333340000004,14.0,2019-08-22,14,0.9333333333333332,9,0.6,6,0.4,8,0.5333333333333333,0,0.0,0,0.0,12,0.8,4,0.2666666666666666,3,0.2,0,0.0,0,0.0,0,0.0,2,0.1333333333333333,0,0.0,0,0.0,4,0.2666666666666666,0,0.0,0,0.0
Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,2010,29,32.0,0.0,22.9467047,79.1980228,0.3428461693,304.8,9.0,2010-07-24,17,0.53125,0,0.0,9,0.28125,0,0.0,0,0.0,0,0.0,0,0.0,11,0.34375,14,0.4375,0,0.0,0,0.0,25,0.78125,32,1.0,0,0.0,7,0.21875,27,0.84375,0,0.0,0,0.0
Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,2010,30,96.0,0.0,22.9467047,79.1980228,0.858944407,,4.0,2010-07-30,40,0.4166666666666667,0,0.0,7,0.0729166666666666,0,0.0,0,0.0,0,0.0,0,0.0,37,0.3854166666666667,35,0.3645833333333333,0,0.0,0,0.0,63,0.65625,83,0.8645833333333334,0,0.0,16,0.1666666666666666,69,0.71875,0,0.0,0,0.0
Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,2011,29,46.0,0.0,22.9467047,79.1980228,2.468751969,,11.0,2011-07-21,15,0.3260869565217391,0,0.0,4,0.0869565217391304,0,0.0,0,0.0,0,0.0,0,0.0,19,0.4130434782608695,18,0.391304347826087,0,0.0,0,0.0,29,0.6304347826086957,41,0.8913043478260869,0,0.0,7,0.1521739130434782,31,0.6739130434782609,0,0.0,0,0.0
Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,2013,30,92.0,0.0,22.9467047,79.1980228,1.561696596,,7.0,2013-07-24,29,0.3152173913043478,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.25,28,0.3043478260869565,0,0.0,0,0.0,50,0.5434782608695652,71,0.7717391304347826,0,0.0,3,0.0326086956521739,48,0.5217391304347826,0,0.0,0,0.0
Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,2016,29,165.0,0.0,22.9467047,79.1980228,0.2689124354,,6.0,2016-07-23,42,0.2545454545454545,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56,0.3393939393939394,41,0.2484848484848484,0,0.0,0,0.0,89,0.5393939393939394,132,0.8,0,0.0,17,0.103030303030303,91,0.5515151515151515,0,0.0,0,0.0
Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,2017,30,14.0,1.0,22.9467047,79.1980228,0.4755056986,,2.0,2017-07-26,5,0.3571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2142857142857142,6,0.4285714285714285,0,0.0,0,0.0,6,0.4285714285714285,13,0.9285714285714286,0,0.0,0,0.0,6,0.4285714285714285,0,0.0,0,0.0
Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,2018,34,27.0,0.0,22.9467047,79.1980228,0.7956620973,,7.0,2018-08-23,17,0.6296296296296297,0,0.0,8,0.2962962962962963,0,0.0,0,0.0,0,0.0,0,0.0,12,0.4444444444444444,11,0.4074074074074074,0,0.0,0,0.0,23,0.8518518518518519,27,1.0,0,0.0,6,0.2222222222222222,19,0.7037037037037037,0,0.0,0,0.0
Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,2022,22,136.0,2.0,22.9467047,79.1980228,0.02829364721,308.0733334,9.0,2022-05-31,56,0.4117647058823529,0,0.0,7,0.0514705882352941,0,0.0,0,0.0,0,0.0,0,0.0,60,0.4411764705882353,41,0.3014705882352941,0,0.0,0,0.0,101,0.7426470588235294,128,0.9411764705882352,0,0.0,24,0.1764705882352941,95,0.6985294117647058,0,0.0,0,0.0
Madhya Pradesh,Narsinghpur,Dengue,2014,16,63.0,0.0,22.9467047,79.1980228,0.004870074212,315.4566666,5.0,2014-04-18,52,0.8253968253968254,38,0.6031746031746031,0,0.0,40,0.6349206349206349,43,0.6825396825396826,0,0.0,19,0.3015873015873015,20,0.3174603174603174,13,0.2063492063492063,24,0.3809523809523809,22,0.3492063492063492,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0158730158730158,0,0.0,0,0.0
Madhya Pradesh,Neemuch,Acute Diarrhoeal Disease,2012,48,70.0,0.0,24.6301735,75.18310518,4.03e-05,302.93333340000004,7.0,2012-11-28,28,0.4,0,0.0,3,0.0428571428571428,0,0.0,0,0.0,0,0.0,0,0.0,25,0.3571428571428571,23,0.3285714285714285,0,0.0,0,0.0,45,0.6428571428571429,55,0.7857142857142857,0,0.0,15,0.2142857142857142,54,0.7714285714285715,0,0.0,0,0.0
Madhya Pradesh,Neemuch,Acute Diarrhoeal Disease,2014,28,50.0,0.0,24.6301735,75.18310518,0.001706140763,309.42,4.0,2014-07-07,7,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.1,9,0.18,0,0.0,0,0.0,22,0.44,24,0.48,0,0.0,0,0.0,19,0.38,0,0.0,0,0.0
Madhya Pradesh,Neemuch,Acute Diarrhoeal Disease,2015,3,268.0,0.0,24.6301735,75.18310518,0.01022539908,296.7366666,,2015-01-17,92,0.3432835820895522,0,0.0,4,0.0149253731343283,0,0.0,0,0.0,0,0.0,0,0.0,74,0.2761194029850746,91,0.3395522388059701,0,0.0,0,0.0,159,0.5932835820895522,224,0.835820895522388,0,0.0,21,0.0783582089552238,157,0.585820895522388,0,0.0,0,0.0
Madhya Pradesh,Neemuch,Malaria,2011,43,65.0,0.0,24.6301735,75.18310518,6.87e-05,310.2866666,7.0,2011-10-26,50,0.7692307692307693,40,0.6153846153846154,41,0.6307692307692307,22,0.3384615384615385,0,0.0,0,0.0,35,0.5384615384615384,9,0.1384615384615384,9,0.1384615384615384,0,0.0,0,0.0,0,0.0,3,0.0461538461538461,0,0.0,0,0.0,20,0.3076923076923077,0,0.0,0,0.0
Madhya Pradesh,Nimach,Acute Diarrhoeal Disease,2015,25,55.0,0.0,24.4624649,74.8501137,0.1928042494,308.016,3.0,2015-06-19,18,0.3272727272727272,0,0.0,3,0.0545454545454545,0,0.0,0,0.0,0,0.0,0,0.0,16,0.2909090909090909,23,0.4181818181818181,0,0.0,0,0.0,35,0.6363636363636364,47,0.8545454545454545,0,0.0,7,0.1272727272727272,33,0.6,0,0.0,0,0.0
Madhya Pradesh,Nimach,Acute Diarrhoeal Disease,2019,25,123.0,0.0,24.4624649,74.8501137,0.5770076868,315.276,3.0,2019-06-20,48,0.3902439024390244,0,0.0,4,0.032520325203252,0,0.0,0,0.0,0,0.0,0,0.0,37,0.3008130081300813,33,0.2682926829268293,0,0.0,0,0.0,77,0.6260162601626016,96,0.7804878048780488,0,0.0,12,0.0975609756097561,83,0.6747967479674797,0,0.0,0,0.0
Madhya Pradesh,Nimach,Dengue,2016,35,10.0,0.0,24.4624649,74.8501137,0.5788444259,298.72,,2016-09-04,10,1.0,9,0.9,0,0.0,6,0.6,9,0.9,0,0.0,6,0.6,5,0.5,2,0.2,4,0.4,8,0.8,0,0.0,2,0.2,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0
Madhya Pradesh,Nimach,Dengue,2016,39,11.0,0.0,24.4624649,74.8501137,0.006228167574,307.5266666,8.0,2016-10-01,8,0.7272727272727273,8,0.7272727272727273,0,0.0,5,0.4545454545454545,6,0.5454545454545454,0,0.0,2,0.1818181818181818,2,0.1818181818181818,0,0.0,5,0.4545454545454545,1,0.0909090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2009,34,15.0,0.0,24.5,80.25,0.6556518823,302.3,12.0,2009-08-19,11,0.7333333333333333,0,0.0,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,4,0.2666666666666666,7,0.4666666666666667,0,0.0,0,0.0,6,0.4,13,0.8666666666666667,0,0.0,3,0.2,12,0.8,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2010,29,21.0,0.0,24.5,80.25,0.7466248572,304.42,10.0,2010-07-25,7,0.3333333333333333,0,0.0,1,0.0476190476190476,0,0.0,0,0.0,0,0.0,0,0.0,10,0.4761904761904761,9,0.4285714285714285,0,0.0,0,0.0,16,0.7619047619047619,16,0.7619047619047619,0,0.0,3,0.1428571428571428,14,0.6666666666666666,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2010,35,20.0,1.0,24.5,80.25,0.8128650536,301.705,21.0,2010-09-03,7,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.15,7,0.35,0,0.0,0,0.0,15,0.75,16,0.8,0,0.0,2,0.1,10,0.5,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2011,36,66.0,0.0,24.5,80.25,0.8356018248,301.72,13.0,2011-09-11,29,0.4393939393939394,0,0.0,14,0.2121212121212121,0,0.0,0,0.0,0,0.0,0,0.0,29,0.4393939393939394,29,0.4393939393939394,0,0.0,0,0.0,48,0.7272727272727273,65,0.9848484848484848,0,0.0,20,0.303030303030303,52,0.7878787878787878,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2012,24,16.0,1.0,24.5,80.25,0.004561428587,316.12,4.0,2012-06-12,5,0.3125,0,0.0,3,0.1875,0,0.0,0,0.0,0,0.0,0,0.0,9,0.5625,6,0.375,0,0.0,0,0.0,15,0.9375,16,1.0,0,0.0,5,0.3125,9,0.5625,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2013,32,37.0,0.0,24.5,80.25,0.3344112861,300.5266666,7.0,2013-08-07,5,0.1351351351351351,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.1351351351351351,6,0.1621621621621621,0,0.0,0,0.0,19,0.5135135135135135,27,0.7297297297297297,0,0.0,0,0.0,16,0.4324324324324324,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2014,23,14.0,0.0,24.5,80.25,0.004290013731,318.96,5.0,2014-06-04,5,0.3571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.2857142857142857,2,0.1428571428571428,0,0.0,0,0.0,9,0.6428571428571429,13,0.9285714285714286,0,0.0,0,0.0,8,0.5714285714285714,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2014,33,24.0,0.0,24.5,80.25,0.7564161567,,,2014-08-13,13,0.5416666666666666,0,0.0,3,0.125,0,0.0,0,0.0,0,0.0,0,0.0,11,0.4583333333333333,9,0.375,0,0.0,0,0.0,20,0.8333333333333334,22,0.9166666666666666,0,0.0,8,0.3333333333333333,17,0.7083333333333334,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2018,23,27.0,1.0,24.5,80.25,0.02915247292,315.9566666,4.0,2018-06-05,10,0.3703703703703703,0,0.0,4,0.1481481481481481,0,0.0,0,0.0,0,0.0,0,0.0,12,0.4444444444444444,16,0.5925925925925926,0,0.0,0,0.0,22,0.8148148148148148,25,0.925925925925926,0,0.0,7,0.2592592592592592,15,0.5555555555555556,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2018,31,23.0,1.0,24.5,80.25,1.107004691,,3.0,2018-07-31,6,0.2608695652173913,0,0.0,1,0.0434782608695652,0,0.0,0,0.0,0,0.0,0,0.0,9,0.391304347826087,11,0.4782608695652174,0,0.0,0,0.0,18,0.782608695652174,23,1.0,0,0.0,6,0.2608695652173913,17,0.7391304347826086,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2018,32,25.0,0.0,24.5,80.25,0.3076877704,,6.0,2018-08-08,9,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.52,10,0.4,0,0.0,0,0.0,18,0.72,21,0.84,0,0.0,3,0.12,17,0.68,0,0.0,0,0.0
Madhya Pradesh,Panna,Acute Diarrhoeal Disease,2018,34,13.0,0.0,24.5,80.25,0.8683032865,303.62,,2018-08-20,10,0.7692307692307693,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1538461538461538,4,0.3076923076923077,0,0.0,0,0.0,9,0.6923076923076923,13,1.0,0,0.0,4,0.3076923076923077,10,0.7692307692307693,0,0.0,0,0.0
Madhya Pradesh,Panna,Cholera,2015,27,56.0,2.0,24.5,80.25,0.6532520202,304.1333334,8.0,2015-07-01,7,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.5357142857142857,0,0.0,0,0.0,12,0.2142857142857142,0,0.0,44,0.7857142857142857,33,0.5892857142857143,33,0.5892857142857143,0,0.0,0,0.0
Madhya Pradesh,Panna,Malaria,2011,46,25.0,0.0,24.5,80.25,6.36e-05,306.2933334,8.0,2011-11-18,20,0.8,13,0.52,19,0.76,8,0.32,0,0.0,0,0.0,18,0.72,3,0.12,4,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.28,0,0.0,0,0.0
Madhya Pradesh,Panna,Malaria,2015,34,20.0,0.0,24.5,80.25,0.7935355192,299.84000000000003,,2015-08-21,19,0.95,11,0.55,14,0.7,3,0.15,0,0.0,0,0.0,13,0.65,2,0.1,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.35,0,0.0,0,0.0
Madhya Pradesh,Panna,Malaria,2015,36,97.0,0.0,24.5,80.25,0.1457369378,301.04,,2015-09-05,90,0.9278350515463918,68,0.7010309278350515,72,0.7422680412371134,40,0.4123711340206185,0,0.0,0,0.0,57,0.5876288659793815,22,0.2268041237113402,24,0.2474226804123711,0,0.0,0,0.0,0,0.0,15,0.1546391752577319,0,0.0,0,0.0,37,0.3814432989690721,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2010,31,28.0,0.0,23.25,78.083333,0.8790689551,,3.0,2010-08-02,5,0.1785714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.1785714285714285,9,0.3214285714285714,0,0.0,0,0.0,16,0.5714285714285714,24,0.8571428571428571,0,0.0,0,0.0,18,0.6428571428571429,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2011,35,208.0,4.0,23.25,78.083333,0.7443816514,290.45,16.0,2011-09-02,79,0.3798076923076923,0,0.0,2,0.0096153846153846,0,0.0,0,0.0,0,0.0,0,0.0,62,0.2980769230769231,58,0.2788461538461538,0,0.0,0,0.0,136,0.6538461538461539,172,0.8269230769230769,0,0.0,23,0.110576923076923,134,0.6442307692307693,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2013,30,12.0,2.0,23.25,78.083333,2.390765664,299.40000000000003,5.0,2013-07-25,4,0.3333333333333333,0,0.0,1,0.0833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,5,0.4166666666666667,5,0.4166666666666667,0,0.0,0,0.0,9,0.75,12,1.0,0,0.0,1,0.0833333333333333,7,0.5833333333333334,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2014,20,92.0,0.0,23.25,78.083333,0.0003006299713,319.608,5.0,2014-05-13,35,0.3804347826086957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.25,35,0.3804347826086957,0,0.0,0,0.0,56,0.6086956521739131,78,0.8478260869565217,0,0.0,6,0.0652173913043478,54,0.5869565217391305,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2016,28,10.0,1.0,23.25,78.083333,3.156636067,,2.0,2016-07-13,1,0.1,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,6,0.6,0,0.0,0,0.0,7,0.7,7,0.7,0,0.0,1,0.1,7,0.7,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2016,31,22.0,0.0,23.25,78.083333,0.8958518521,,5.0,2016-08-02,9,0.4090909090909091,0,0.0,2,0.0909090909090909,0,0.0,0,0.0,0,0.0,0,0.0,7,0.3181818181818182,7,0.3181818181818182,0,0.0,0,0.0,18,0.8181818181818182,21,0.9545454545454546,0,0.0,4,0.1818181818181818,18,0.8181818181818182,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2016,32,25.0,0.0,23.25,78.083333,1.348811711,,2.0,2016-08-10,8,0.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.36,8,0.32,0,0.0,0,0.0,17,0.68,14,0.56,0,0.0,0,0.0,9,0.36,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2016,34,71.0,0.0,23.25,78.083333,1.678076363,301.56,11.0,2016-08-22,40,0.5633802816901409,0,0.0,10,0.1408450704225352,0,0.0,0,0.0,0,0.0,0,0.0,35,0.4929577464788732,39,0.5492957746478874,0,0.0,0,0.0,52,0.7323943661971831,71,1.0,0,0.0,27,0.380281690140845,57,0.8028169014084507,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2017,17,25.0,0.0,23.25,78.083333,0.0001315401511,320.896,4.0,2017-04-28,19,0.76,0,0.0,7,0.28,0,0.0,0,0.0,0,0.0,0,0.0,13,0.52,11,0.44,0,0.0,0,0.0,22,0.88,25,1.0,0,0.0,11,0.44,23,0.92,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2018,32,13.0,1.0,23.25,78.083333,0.363364831,289.7,2.0,2018-08-10,4,0.3076923076923077,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.4615384615384615,7,0.5384615384615384,0,0.0,0,0.0,9,0.6923076923076923,10,0.7692307692307693,0,0.0,1,0.0769230769230769,10,0.7692307692307693,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2019,27,16.0,0.0,23.25,78.083333,2.298592539,,3.0,2019-07-07,5,0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.3125,1,0.0625,0,0.0,0,0.0,8,0.5,11,0.6875,0,0.0,1,0.0625,12,0.75,0,0.0,0,0.0
Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,2019,46,150.0,2.0,23.25,78.083333,0.07995130794,303.3,12.0,2019-11-13,51,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,0.3333333333333333,38,0.2533333333333333,0,0.0,0,0.0,95,0.6333333333333333,133,0.8866666666666667,0,0.0,11,0.0733333333333333,87,0.58,0,0.0,0,0.0
Madhya Pradesh,Raisen,Cholera,2017,41,18.0,1.0,23.25,78.083333,0.19828245,303.935,18.0,2017-10-14,1,0.0555555555555555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0555555555555555,9,0.5,0,0.0,0,0.0,3,0.1666666666666666,0,0.0,17,0.9444444444444444,12,0.6666666666666666,8,0.4444444444444444,0,0.0,0,0.0
Madhya Pradesh,Raisen,Malaria,2009,35,341.0,2.0,23.25,78.083333,0.2088473206,300.48,23.0,2009-08-25,269,0.7888563049853372,205,0.6011730205278593,200,0.5865102639296188,101,0.2961876832844575,0,0.0,0,0.0,186,0.5454545454545454,28,0.0821114369501466,23,0.0674486803519061,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,0.2492668621700879,0,0.0,0,0.0
